partido,13814,13849,13850,13851,13852,13853,13854,13855,13856,13857,13858,13859,13860,13861,13862,13863,13864,13865,13866,13867,13868,13869,13870,13871,13875,13876,13877,13878,13879,13880,13881,13882,13883,13884,13885,13886,13887,13888,13889,13890,13891,13892,13893,13894,13895,13896,13897,13898,13899,13900,13901,13902,13903,13904,13905,13906,13907,13908,13909,13910,13911,13912,13913,13914,13915,13916,13917,13918,13919,13920,13921,13922,13923,13924,13925,13926,13927,13928,13929,13930,13931,13932,13933,13934,13935,13936,13937,13938,13939,13940,13944,13946,13947,13948,13949,13950,13951,13952,13953,13954,13955,13956,13957,13958,13959,13960,13961,13962,13963,13964,13965,13966,13967,13968,13969,13970,13971,13972,13976,13977,13978,13979,13980,13981,13982,13983,13984,13986,13987,13988,13989,13990,13991,13992,13993,13994,13995,13996,13997,13998,13999,14000,14001,14002,14003,14004,14005,14006,14007,14008,14009,14010,14011,14012,14013,14014,14015,14016,14017,14018,14019,14020,14021,14022,14023,14024,14025,14026,14027,14028,14029,14030,14031,14032,14033,14034,14035,14036,14037,14038,14039,14040,14041,14042,14043,14044,14045,14046,14047,14048,14049,14050,14051,14052,14053,14054,14055,14056,14057,14058,14059,14060,14061,14062,14063,14064,14065,14066,14067,14068,14069,14070,14071,14072,14073,14074,14075,14076,14077,14078,14079,14080,14081,14082,14083,14084,14085,14086,14087,14088,14089,14090,14091,14092,14093,14094,14095,14096,14097,14098,14099,14100,14101,14102,14103,14104,14105,14106,14107,14108,14109,14110,14111,14112,14113,18740
DEM,1.0,0.9047619047619051,0.0476190476190476,0.9523809523809521,0.0476190476190476,0.9523809523809521,0.0,0.95,1.0,0.14285714285714302,1.0,1.0,0.0769230769230769,0.8947368421052628,0.25,0.75,0.8888888888888891,0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.625,1.0,0.941176470588235,0.7,0.7,1.0,0.0,1.0,1.0,1.0,0.941176470588235,0.0,0.0555555555555556,0.47368421052631604,0.7894736842105259,0.736842105263158,0.0,0.0,1.0,0.75,0.0,0.578947368421053,0.944444444444444,0.588235294117647,0.9523809523809521,0.25,0.421052631578947,1.0,0.7058823529411771,0.823529411764706,1.0,0.6363636363636359,1.0,0.7222222222222221,0.0526315789473684,0.0,0.8125,0.578947368421053,0.4,0.0666666666666667,1.0,0.10526315789473699,1.0,0.0555555555555556,0.0,1.0,0.9473684210526321,1.0,0.0,1.0,0.0,1.0,1.0,0.95,0.9473684210526321,1.0,0.0,1.0,0.0,0.823529411764706,0.8125,0.0625,0.85,0.7894736842105259,0.0,1.0,0.8888888888888891,0.444444444444444,0.411764705882353,1.0,0.0555555555555556,0.941176470588235,0.10526315789473699,0.736842105263158,0.9375,0.0,0.0,0.0,0.222222222222222,1.0,0.0952380952380952,1.0,0.0625,0.916666666666667,0.05,0.9473684210526321,1.0,0.0,0.9285714285714292,0.3529411764705879,0.8888888888888891,0.0588235294117647,0.0666666666666667,1.0,1.0,0.944444444444444,0.9285714285714292,0.933333333333333,0.944444444444444,0.0,1.0,0.05,0.0,0.0,0.133333333333333,0.6875,0.0,1.0,1.0,0.0769230769230769,1.0,1.0,0.0,1.0,1.0,0.266666666666667,0.23529411764705901,0.7142857142857142,0.866666666666667,0.266666666666667,0.133333333333333,0.7857142857142858,0.0625,0.0625,0.133333333333333,0.14285714285714302,0.7777777777777779,0.95,0.25,0.5714285714285711,0.36363636363636404,0.33333333333333304,0.3,0.36363636363636404,0.666666666666667,0.33333333333333304,0.647058823529412,0.647058823529412,0.6875,0.266666666666667,0.6875,0.33333333333333304,0.7058823529411771,1.0,0.111111111111111,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0625,0.0,0.0,0.875,0.0,0.0,1.0,1.0,0.7692307692307689,1.0,0.9,1.0,0.933333333333333,0.933333333333333,0.9090909090909091,1.0,0.0,0.0588235294117647,0.0714285714285714,0.8888888888888891,0.933333333333333,0.111111111111111,0.916666666666667,0.9285714285714292,0.933333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.823529411764706,0.882352941176471,0.8888888888888891,0.9375,0.375,1.0,1.0,0.0588235294117647,1.0,1.0,0.7142857142857142,0.1,1.0,0.0,0.857142857142857,0.0833333333333333,0.0625,0.0,1.0,1.0,0.0,1.0,1.0,0.529411764705882,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10526315789473699,0.5,0.0952380952380952,0.2,1.0,0.0,1.0
PCdoB,0.0,0.0,1.0,0.0,1.0,0.0,0.818181818181818,0.0,0.0,0.0,1.0,0.916666666666667,1.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,0.916666666666667,0.9090909090909091,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0833333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.916666666666667,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0909090909090909,1.0,1.0,1.0,1.0,0.0909090909090909,0.0,0.916666666666667,0.0833333333333333,0.0,0.0,1.0,0.9,0.833333333333333,0.0,1.0,0.0,0.0,1.0,0.0769230769230769,0.0,1.0,0.0,1.0,1.0,0.0,0.8888888888888891,1.0,1.0,1.0,0.6923076923076921,0.0769230769230769,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0909090909090909,0.0909090909090909,1.0,0.0,0.0,1.0,1.0,0.916666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45454545454545503,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.8461538461538459,0.8461538461538459,0.8461538461538459,0.833333333333333,0.153846153846154,0.8461538461538459,0.18181818181818202,0.153846153846154,0.153846153846154,0.8461538461538459,0.153846153846154,0.8461538461538459,1.0,0.0,1.0,1.0,1.0,1.0,0.833333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18181818181818202,0.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.18181818181818202,0.0,0.8,1.0,1.0,1.0,1.0,0.111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.153846153846154,0.0833333333333333,1.0,1.0,1.0,0.0,1.0,0.1,0.0909090909090909,0.0,1.0,1.0,0.0,1.0,0.153846153846154,0.9090909090909091,1.0,1.0,1.0,0.111111111111111,0.0,1.0,1.0,0.0,0.0,0.916666666666667,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.916666666666667,1.0,0.0
PDT,0.555555555555556,0.111111111111111,0.8888888888888891,0.157894736842105,0.7777777777777779,0.263157894736842,0.0,0.3125,0.0,1.0,1.0,1.0,0.6,0.7222222222222221,0.0833333333333333,0.10526315789473699,0.8,1.0,0.5,0.0,0.916666666666667,0.7222222222222221,0.625,0.733333333333333,0.833333333333333,1.0,1.0,0.1875,0.1875,1.0,0.8461538461538459,1.0,1.0,1.0,1.0,0.166666666666667,0.0,0.0,0.0,0.0588235294117647,1.0,0.833333333333333,0.125,0.941176470588235,0.0,0.666666666666667,1.0,0.0769230769230769,0.133333333333333,0.933333333333333,0.866666666666667,1.0,1.0,0.42857142857142894,1.0,1.0,1.0,0.0,0.0666666666666667,0.0,1.0,1.0,0.33333333333333304,0.0,1.0,0.0,1.0,1.0,0.277777777777778,0.933333333333333,0.277777777777778,1.0,0.545454545454545,0.529411764705882,0.0714285714285714,0.33333333333333304,0.4,0.933333333333333,0.666666666666667,1.0,0.0,1.0,0.944444444444444,0.8888888888888891,0.8947368421052628,0.10526315789473699,0.8888888888888891,0.555555555555556,0.0,1.0,0.9473684210526321,0.9090909090909091,0.17647058823529396,1.0,0.882352941176471,0.0,0.368421052631579,0.0526315789473684,0.0526315789473684,0.7777777777777779,0.0,0.8888888888888891,1.0,0.944444444444444,0.7857142857142858,1.0,0.3571428571428571,1.0,0.133333333333333,1.0,0.866666666666667,0.75,1.0,0.9375,0.157894736842105,0.944444444444444,0.0,0.0,1.0,1.0,0.25,0.9375,0.842105263157895,0.0,1.0,0.923076923076923,0.733333333333333,0.75,0.7777777777777779,0.7777777777777779,0.875,1.0,1.0,0.0909090909090909,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0833333333333333,0.866666666666667,0.823529411764706,0.615384615384615,0.214285714285714,0.0666666666666667,0.23529411764705901,0.10526315789473699,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.9375,0.0,1.0,0.125,1.0,0.0625,1.0,0.125,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9473684210526321,0.0,0.0,0.0,0.4375,0.9285714285714292,1.0,1.0,0.11764705882352902,0.4375,0.583333333333333,0.916666666666667,1.0,0.9285714285714292,0.9285714285714292,0.0769230769230769,0.0,1.0,0.0,0.0,0.0,0.7692307692307689,1.0,1.0,0.8947368421052628,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0769230769230769,0.11764705882352902,0.941176470588235,0.933333333333333,0.7692307692307689,0.23076923076923103,0.166666666666667,0.583333333333333,0.75,0.166666666666667,1.0,1.0,0.0,1.0,0.9285714285714292,0.0,0.733333333333333,1.0,0.733333333333333,0.125,0.214285714285714,1.0,0.7857142857142858,0.866666666666667,0.0,0.7857142857142858,0.7692307692307689,0.8,0.75,0.307692307692308,0.5625,0.0833333333333333,0.1875,0.0,0.0714285714285714,1.0,0.2,0.25,0.666666666666667,0.25,0.583333333333333,0.875,1.0,0.8,0.7222222222222221
PEN,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
PHS,1.0,0.4,0.25,0.6,0.666666666666667,0.6,0.0,0.75,0.666666666666667,1.0,1.0,1.0,0.0,0.8,0.25,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8,0.33333333333333304,1.0,0.2,1.0,1.0,0.0,1.0,0.6,1.0,0.0,1.0,0.6,1.0,0.8,1.0,1.0,1.0,0.0,0.0,0.2,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,1.0,0.8,1.0,0.25,0.5,0.25,0.75,0.25,1.0,0.75,0.25,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.33333333333333304,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.4,0.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.75,1.0,1.0,1.0,0.2,0.8,1.0,1.0,1.0,0.666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.33333333333333304,0.0,1.0,1.0,1.0,0.0,0.0,0.75,0.666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,0.6,0.2,1.0,1.0,1.0,0.0,0.0,1.0,0.8,0.8,0.8,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.8,0.0,1.0,1.0,1.0,1.0,1.0
PMDB,0.867924528301887,0.716666666666667,0.228070175438596,0.819672131147541,0.254237288135593,0.754098360655738,0.0166666666666667,0.783333333333333,0.96078431372549,0.979166666666667,1.0,1.0,0.0769230769230769,0.9,0.19230769230769199,0.786885245901639,0.88,0.9736842105263158,0.9298245614035091,0.0188679245283019,0.898305084745763,1.0,0.907692307692308,0.9206349206349209,0.8947368421052628,1.0,1.0,0.465116279069767,0.465116279069767,0.9827586206896551,0.818181818181818,0.736842105263158,1.0,1.0,0.96551724137931,0.0175438596491228,0.0408163265306122,0.137931034482759,0.786885245901639,0.7796610169491529,0.137931034482759,0.0833333333333333,0.933333333333333,0.95,0.032258064516129,0.672727272727273,0.9090909090909091,0.8478260869565221,0.535714285714286,0.875,0.818181818181818,0.96078431372549,0.862745098039216,0.9056603773584909,1.0,0.735849056603774,0.961538461538462,0.313725490196078,0.23076923076923103,0.0,0.9090909090909091,0.8448275862068969,0.14545454545454503,0.0,0.95,0.0535714285714286,1.0,0.33333333333333304,0.103448275862069,0.962962962962963,0.793650793650794,1.0,0.0,0.982456140350877,0.7,0.426229508196721,0.266666666666667,0.9516129032258059,0.40677966101694896,1.0,0.0408163265306122,0.0188679245283019,0.0,0.945454545454545,0.9215686274509799,0.0192307692307692,1.0,0.95,0.0,1.0,0.95,0.45,0.482758620689655,1.0,0.9111111111111109,0.681818181818182,0.18,0.421052631578947,0.892857142857143,0.0727272727272727,0.1,0.253968253968254,0.8518518518518521,0.927272727272727,0.1,1.0,0.9591836734693879,1.0,0.892857142857143,0.18,0.4791666666666671,0.8214285714285708,0.0212765957446809,0.98,0.442307692307692,0.92,0.0930232558139535,0.0,0.968253968253968,0.954545454545455,0.7317073170731708,0.7234042553191491,0.923076923076923,0.0,1.0,0.763636363636364,0.6842105263157889,0.0377358490566038,0.0961538461538462,0.170212765957447,0.938775510204082,0.633333333333333,0.982142857142857,0.921052631578947,0.788461538461538,0.29545454545454497,0.9622641509433959,0.0714285714285714,0.24137931034482799,0.9137931034482759,0.879310344827586,0.135593220338983,0.327868852459016,0.8852459016393441,0.7118644067796609,0.0909090909090909,0.8461538461538459,0.854838709677419,0.886792452830189,0.8518518518518521,0.12727272727272698,0.14285714285714302,0.0576923076923077,0.0909090909090909,0.793650793650794,0.770491803278688,0.737704918032787,0.830508474576271,0.192982456140351,0.818181818181818,0.18,0.11764705882352902,0.19230769230769199,0.770833333333333,0.14545454545454503,0.796296296296296,0.0666666666666667,0.21818181818181798,0.934426229508197,0.918032786885246,0.918032786885246,0.932203389830508,0.75,0.9423076923076921,0.0,0.0625,0.9038461538461541,0.0384615384615385,0.0754716981132075,0.0566037735849057,0.8947368421052628,0.981132075471698,0.975609756097561,1.0,0.192982456140351,0.604166666666667,0.8863636363636359,0.733333333333333,0.945454545454545,0.94,0.916666666666667,0.0816326530612245,0.0851063829787234,0.891304347826087,0.136363636363636,0.5957446808510639,0.3571428571428571,0.755102040816326,1.0,1.0,1.0,1.0,0.23076923076923103,0.0980392156862745,0.130434782608696,0.18,0.125,0.0408163265306122,1.0,1.0,0.9761904761904759,0.266666666666667,0.320754716981132,0.918032786885246,0.981132075471698,1.0,0.0285714285714286,0.10526315789473699,0.794871794871795,0.8205128205128199,0.261904761904762,1.0,0.9814814814814821,0.0476190476190476,1.0,1.0,0.783333333333333,0.84,0.924528301886792,0.433962264150943,0.14285714285714302,0.24074074074074103,1.0,0.9111111111111109,0.226415094339623,0.0256410256410256,0.811320754716981,0.7857142857142858,0.781818181818182,0.76,0.283018867924528,0.918367346938776,0.0212765957446809,0.0188679245283019,0.0185185185185185,0.024390243902439,1.0,0.29545454545454497,0.111111111111111,0.807017543859649,0.125,0.816666666666667,0.854166666666667,0.5,0.6888888888888891,1.0
PMN,0.666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.33333333333333304,1.0,1.0,0.33333333333333304,1.0,0.0,0.33333333333333304,0.666666666666667,1.0,0.0,0.0,0.0,0.33333333333333304,0.33333333333333304,0.33333333333333304,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.33333333333333304,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33333333333333304,0.33333333333333304,0.666666666666667,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.33333333333333304,0.0,0.666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.33333333333333304,0.5,0.666666666666667,0.0,1.0,0.0,0.33333333333333304,0.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.666666666666667,1.0,1.0,1.0,1.0,1.0,0.33333333333333304,0.33333333333333304,1.0,0.666666666666667,0.33333333333333304,0.33333333333333304,0.666666666666667,0.666666666666667,0.33333333333333304,0.5,0.666666666666667,1.0,1.0,0.33333333333333304,0.0,0.33333333333333304,0.0,0.666666666666667,0.0,0.5,0.666666666666667,0.33333333333333304,0.666666666666667,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.666666666666667,0.33333333333333304,1.0,1.0,0.33333333333333304,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.0,0.33333333333333304,0.33333333333333304,0.0,0.33333333333333304,0.33333333333333304,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333304,0.33333333333333304,0.666666666666667,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.666666666666667,1.0,0.0,1.0,0.33333333333333304,1.0,1.0,1.0,0.0,0.5,0.0,0.33333333333333304,0.33333333333333304,1.0,1.0,0.33333333333333304,1.0,0.5,0.5,0.666666666666667,1.0,0.33333333333333304,0.666666666666667,0.5,0.5,0.0,1.0,0.0,0.33333333333333304
PP,0.882352941176471,0.921052631578947,0.027027027027027,0.972972972972973,0.0,0.9487179487179491,0.0,0.972972972972973,0.7307692307692311,0.7407407407407409,1.0,1.0,0.0434782608695652,0.9189189189189191,0.161290322580645,0.9032258064516129,0.966666666666667,1.0,0.970588235294118,0.0285714285714286,0.9473684210526321,0.923076923076923,0.837837837837838,0.8918918918918921,0.9090909090909091,1.0,0.9714285714285709,0.206896551724138,0.206896551724138,1.0,0.4375,0.6428571428571429,0.857142857142857,1.0,0.931034482758621,0.0434782608695652,0.0,0.0810810810810811,0.8947368421052628,0.7647058823529409,0.166666666666667,0.11428571428571402,0.8648648648648649,1.0,0.0434782608695652,0.34285714285714297,0.7272727272727271,0.65625,0.266666666666667,0.882352941176471,0.75,1.0,0.8125,0.875,0.84375,0.586206896551724,1.0,0.09375,0.0967741935483871,0.0,0.942857142857143,0.696969696969697,0.25,0.0,0.9714285714285709,0.214285714285714,1.0,0.8387096774193549,0.178571428571429,0.96969696969697,0.810810810810811,1.0,0.2,0.972972972972973,0.34375,0.8484848484848492,0.7941176470588229,0.970588235294118,0.65625,1.0,0.08,0.296296296296296,0.0606060606060606,0.967741935483871,0.962962962962963,0.107142857142857,0.967741935483871,0.9714285714285709,0.0,0.9714285714285709,0.96969696969697,0.7826086956521741,0.125,1.0,0.39130434782608703,0.46153846153846206,0.37931034482758597,0.6206896551724139,0.833333333333333,0.0740740740740741,0.36363636363636404,0.22857142857142898,0.9714285714285709,0.9032258064516129,0.266666666666667,1.0,0.6363636363636359,1.0,0.625,0.588235294117647,0.566666666666667,0.47058823529411803,0.269230769230769,0.9032258064516129,0.806451612903226,0.47058823529411803,0.0,0.75,0.972972972972973,0.96969696969697,0.8888888888888891,0.818181818181818,0.882352941176471,0.0,1.0,0.633333333333333,0.44117647058823495,0.222222222222222,0.0526315789473684,0.0810810810810811,0.7241379310344829,0.6111111111111109,0.8947368421052628,0.8148148148148149,0.857142857142857,0.64,0.7941176470588229,0.324324324324324,0.459459459459459,0.7142857142857142,0.675675675675676,0.37142857142857105,0.62962962962963,0.588235294117647,0.0588235294117647,0.407407407407407,0.5,0.6363636363636359,0.580645161290323,0.37037037037037,0.882352941176471,0.4,0.315789473684211,0.36363636363636404,0.538461538461538,0.526315789473684,0.5,0.558823529411765,0.45454545454545503,0.5142857142857139,0.46875,0.448275862068966,0.5,0.46153846153846206,0.516129032258065,0.3666666666666671,0.34615384615384603,0.48571428571428604,0.6571428571428571,0.6111111111111109,0.6111111111111109,0.606060606060606,0.5,0.606060606060606,0.0,0.40625,0.6363636363636359,0.107142857142857,0.351351351351351,0.34375,0.810810810810811,0.967741935483871,0.956521739130435,1.0,0.387096774193548,0.535714285714286,0.703703703703704,0.75,1.0,0.576923076923077,0.652173913043478,0.4166666666666671,0.5217391304347829,0.7142857142857142,0.4782608695652171,0.62962962962963,0.42307692307692296,0.0714285714285714,0.9259259259259259,1.0,1.0,0.954545454545455,0.655172413793103,0.24137931034482799,0.37037037037037,0.37931034482758597,0.33333333333333304,0.14285714285714302,0.96,1.0,0.9047619047619051,0.5,0.515151515151515,0.647058823529412,0.787878787878788,0.96,0.517241379310345,0.538461538461538,0.666666666666667,0.703703703703704,0.133333333333333,1.0,1.0,0.0,1.0,1.0,0.545454545454545,0.655172413793103,0.857142857142857,0.46428571428571397,0.387096774193548,0.75,1.0,0.7272727272727271,0.161290322580645,0.32,0.6129032258064521,0.588235294117647,0.548387096774194,0.515151515151515,0.5,0.866666666666667,0.148148148148148,0.137931034482759,0.129032258064516,0.153846153846154,0.8387096774193549,0.34782608695652195,0.375,0.617647058823529,0.4166666666666671,0.5625,0.592592592592593,0.7777777777777779,0.42857142857142894,0.923076923076923
PPS,1.0,0.272727272727273,0.6363636363636359,0.36363636363636404,0.6,0.36363636363636404,0.0909090909090909,0.36363636363636404,0.9,1.0,1.0,1.0,0.0,0.7272727272727271,0.0,0.545454545454545,0.8888888888888891,1.0,1.0,0.0,1.0,0.9,0.9090909090909091,0.9090909090909091,0.36363636363636404,1.0,1.0,0.833333333333333,0.833333333333333,1.0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.1,0.0,1.0,0.0909090909090909,0.0,0.9090909090909091,0.0,0.9,1.0,0.0,0.818181818181818,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0909090909090909,1.0,0.0,0.8,0.9,1.0,0.0,0.0,1.0,0.0,1.0,0.222222222222222,0.7272727272727271,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,0.0,0.0,1.0,0.8888888888888891,1.0,0.9,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.818181818181818,1.0,1.0,1.0,1.0,0.0,1.0,0.5714285714285711,0.2,0.0,0.1,0.8888888888888891,0.0,0.0,0.0,1.0,0.8888888888888891,0.555555555555556,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.555555555555556,0.875,0.0,1.0,1.0,0.0,1.0,1.0,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.375,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875,0.0,1.0,1.0,0.0,1.0,1.0,0.111111111111111,0.0,0.0,0.0,1.0,0.9,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9
